,Duration,Total_Stops,Price,Day_of_Journey,Month_of_Journey,Dep_Hour,Dep_Minute,Arrival_Hour,Arrival_Minute,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi
6538,840,1.0,13727,15,5,11,30,1,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6539,85,0.0,5678,1,5,2,55,4,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6540,640,1.0,7670,9,5,10,20,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6541,570,1.0,10844,18,5,14,5,23,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6542,1545,1.0,7064,1,4,16,30,18,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6543,720,1.0,8930,3,6,9,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6544,170,0.0,4282,1,4,4,55,7,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6545,170,0.0,4823,21,6,8,30,11,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6546,1280,1.0,12373,9,5,7,5,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6547,800,1.0,11087,9,3,7,0,20,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6548,395,1.0,16079,3,6,21,50,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6549,195,0.0,5601,12,6,5,35,8,50,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6550,90,0.0,2753,9,6,5,45,7,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
6551,335,1.0,12898,27,6,22,50,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6552,480,1.0,15603,6,3,13,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6553,165,0.0,4174,12,4,9,35,12,20,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6554,175,0.0,6144,24,3,20,0,22,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6555,590,1.0,14781,6,5,8,25,18,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6556,345,1.0,6195,15,6,21,50,3,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6557,1545,1.0,8586,6,5,6,30,8,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6558,170,0.0,11934,1,3,22,20,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6559,1345,2.0,14424,15,5,7,0,5,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6560,715,1.0,18581,24,6,7,5,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6561,450,1.0,13941,12,5,21,10,4,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6562,185,0.0,7229,6,5,18,55,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6563,155,0.0,3873,15,5,6,55,9,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6564,450,1.0,14714,12,6,11,30,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6565,450,2.0,11245,24,3,15,25,22,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6566,845,1.0,6104,27,5,11,25,1,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6567,885,1.0,7094,6,3,7,35,22,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6568,1335,1.0,10031,24,3,6,30,4,45,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6569,375,1.0,13941,18,5,5,45,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6570,390,1.0,7198,24,6,19,0,1,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6571,175,0.0,3873,24,3,9,35,12,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6572,150,0.0,5747,12,3,14,15,16,45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6573,75,0.0,3100,15,6,19,30,20,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6574,245,1.0,8996,6,5,9,10,13,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6575,505,1.0,9103,15,5,10,35,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6576,890,1.0,31825,1,3,18,40,9,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6577,1055,1.0,14781,15,5,16,30,10,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6578,180,0.0,7229,18,5,8,20,11,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6579,170,0.0,10067,1,3,23,30,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6580,1125,2.0,10909,9,4,9,40,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6581,155,0.0,4804,27,4,15,30,18,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6582,85,0.0,4050,1,6,2,55,4,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6583,1630,1.0,14151,15,5,20,25,23,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6584,155,0.0,3841,1,6,6,55,9,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6585,345,1.0,14781,9,5,14,5,19,50,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6586,385,1.0,9870,9,6,17,0,23,25,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6587,570,1.0,8907,27,5,13,30,23,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6588,530,1.0,26890,1,3,22,50,7,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6589,355,1.0,6195,15,4,7,0,12,55,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6590,305,1.0,7832,21,3,14,5,19,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6591,395,1.0,11269,21,3,8,55,15,30,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
6592,155,0.0,5613,24,3,16,0,18,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6593,175,0.0,4284,1,5,0,30,3,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6594,170,0.0,4668,6,5,21,0,23,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6595,675,1.0,15197,3,3,8,0,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6596,475,1.0,9899,12,6,8,25,16,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6597,540,1.0,3948,27,6,10,35,19,35,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6598,1400,1.0,10405,15,3,8,55,8,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6599,835,3.0,15419,9,6,11,35,1,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6600,625,1.0,15135,3,3,8,25,18,50,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6601,395,1.0,13369,21,3,6,0,12,35,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
6602,440,2.0,18804,27,6,11,40,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6603,625,1.0,6751,9,5,20,45,7,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6604,745,1.0,10203,9,5,20,30,8,55,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6605,860,1.0,27992,1,3,7,0,21,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6606,725,2.0,12488,12,6,7,10,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6607,180,0.0,5198,12,4,7,10,10,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6608,180,0.0,7229,1,5,17,45,20,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6609,1045,2.0,12723,12,6,5,50,23,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6610,1630,2.0,13169,6,3,6,0,9,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6611,535,2.0,8366,15,5,9,25,18,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6612,900,1.0,7670,9,5,6,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6613,165,0.0,7229,1,4,6,0,8,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6614,170,0.0,4668,1,6,21,0,23,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6615,660,1.0,8327,9,3,20,10,7,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6616,940,1.0,12898,21,5,20,55,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6617,240,1.0,4226,6,5,6,20,10,20,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6618,1425,1.0,10262,27,6,19,15,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6619,845,1.0,10678,24,6,4,55,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6620,865,2.0,8052,21,3,17,15,7,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6621,175,0.0,3898,24,3,11,40,14,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6622,155,0.0,3807,12,6,10,20,12,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6623,705,1.0,6838,3,6,9,15,21,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6624,810,2.0,13014,24,6,5,30,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6625,150,0.0,5224,12,4,14,25,16,55,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6626,750,1.0,13377,6,6,13,0,1,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6627,355,1.0,6633,21,5,7,0,12,55,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6628,955,1.0,5192,24,5,7,35,23,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6629,170,0.0,4591,18,4,22,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6630,155,0.0,4880,12,5,20,45,23,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6631,180,0.0,7229,27,4,17,45,20,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6632,520,1.0,12373,9,5,19,45,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6633,180,0.0,6094,27,4,14,10,17,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6634,940,1.0,10262,12,6,20,55,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6635,440,2.0,15439,9,4,11,40,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6636,170,0.0,4077,6,5,23,30,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6637,165,0.0,4632,18,5,20,55,23,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6638,505,1.0,12692,6,6,9,35,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6639,265,1.0,3480,24,4,19,20,23,45,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6640,460,2.0,19360,18,5,17,50,1,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6641,1235,1.0,9134,15,3,11,40,8,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6642,420,1.0,13587,24,6,14,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6643,1530,1.0,15554,9,5,17,30,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6644,160,0.0,7229,9,3,19,55,22,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6645,825,1.0,7514,6,3,8,35,22,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6646,780,1.0,13587,6,6,8,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6647,180,0.0,7229,9,6,7,10,10,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6648,1570,1.0,10262,1,6,2,15,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6649,810,1.0,14871,3,3,7,30,21,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6650,615,1.0,10529,27,5,8,45,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6651,895,1.0,6442,12,6,7,35,22,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6652,290,1.0,5170,21,5,15,15,20,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6653,895,1.0,6442,15,5,7,35,22,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6654,175,0.0,3419,27,5,0,30,3,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6655,830,1.0,17261,6,3,20,35,10,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6656,135,0.0,3543,24,6,8,20,10,35,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
6657,165,0.0,3383,12,5,11,10,13,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6658,1275,2.0,9181,24,6,22,0,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6659,990,1.0,11087,12,3,18,55,11,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6660,180,0.0,7229,18,4,7,10,10,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6661,870,1.0,11249,9,3,4,45,19,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6662,960,1.0,16736,6,3,7,0,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6663,655,1.0,10262,24,6,17,30,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6664,300,1.0,10262,1,6,14,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6665,85,0.0,5678,15,5,2,55,4,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6666,390,1.0,8307,21,3,9,0,15,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6667,965,1.0,7690,18,5,17,20,9,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6668,1390,2.0,16704,18,5,13,25,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6669,1660,1.0,10315,9,3,4,0,7,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6670,1615,2.0,15129,27,5,9,40,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6671,1555,1.0,12173,24,3,7,0,8,55,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6672,965,1.0,4227,3,4,19,0,11,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6673,165,0.0,3943,12,6,6,5,8,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6674,175,0.0,7229,1,6,11,10,14,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6675,790,1.0,8610,15,5,7,10,20,20,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6676,175,0.0,7303,9,3,7,10,10,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6677,780,1.0,10972,18,3,18,40,7,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6678,640,1.0,7670,18,5,10,20,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6679,555,1.0,8372,15,5,10,0,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6680,630,1.0,6628,1,6,15,0,1,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6681,1415,1.0,10262,9,6,13,0,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6682,1010,1.0,14178,24,5,16,30,9,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6683,820,2.0,8518,27,3,5,10,18,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6684,1320,2.0,13376,24,6,14,35,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6685,1065,1.0,8452,12,6,17,0,10,45,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6686,620,1.0,18371,24,6,2,15,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6687,90,0.0,1965,3,4,13,15,14,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
6688,1025,2.0,10368,1,6,19,30,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6689,1295,1.0,11467,6,5,20,25,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6690,730,1.0,14781,9,5,16,30,4,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6691,780,1.0,9535,6,3,20,15,9,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6692,80,0.0,2050,3,4,21,5,22,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6693,535,2.0,10368,12,6,19,30,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6694,850,1.0,10031,24,3,8,25,22,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6695,145,0.0,4491,21,4,9,0,11,25,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6696,180,0.0,7229,15,5,17,45,20,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6697,475,1.0,11401,3,3,10,20,18,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6698,140,0.0,3597,27,6,14,45,17,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6699,965,1.0,7927,12,6,17,0,9,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6700,145,0.0,4174,1,5,9,0,11,25,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6701,555,1.0,10203,1,5,7,0,16,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6702,790,1.0,8610,9,5,7,10,20,20,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6703,175,0.0,5769,12,6,15,15,18,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6704,155,0.0,5644,1,5,11,30,14,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6705,180,0.0,5769,3,6,7,10,10,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6706,165,0.0,7229,15,5,6,0,8,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6707,240,1.0,4226,9,6,6,20,10,20,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6708,300,1.0,4588,9,3,12,5,17,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6709,90,0.0,4995,21,5,10,20,11,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6710,1145,1.0,5406,1,4,17,30,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6711,150,0.0,3873,24,6,17,10,19,40,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6712,440,1.0,17024,6,3,11,30,18,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6713,270,1.0,5158,9,6,8,45,13,15,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
6714,90,0.0,8040,1,5,10,20,11,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6715,635,1.0,10844,18,5,5,45,16,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6716,135,0.0,4667,12,5,11,40,13,55,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6717,90,0.0,5678,3,4,19,35,21,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6718,875,2.0,12513,12,5,5,50,20,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6719,180,0.0,8016,27,6,7,10,10,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6720,140,0.0,3543,1,6,17,45,20,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
6721,655,1.0,5963,21,3,17,30,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6722,475,1.0,14781,18,5,8,25,16,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6723,1655,1.0,12373,18,5,9,0,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6724,90,0.0,3210,1,6,19,35,21,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6725,760,1.0,9134,15,3,5,45,18,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6726,830,2.0,10919,6,6,14,35,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6727,90,0.0,4575,1,5,9,10,10,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6728,195,0.0,5601,15,6,5,35,8,50,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6729,395,1.0,14151,18,5,17,0,23,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6730,1195,2.0,10151,6,5,12,0,7,55,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6731,170,0.0,5403,18,4,9,45,12,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6732,345,1.0,6147,27,5,2,0,7,45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6733,150,0.0,4804,27,6,14,25,16,55,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6734,620,1.0,8371,27,3,8,55,19,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6735,535,2.0,13014,9,6,19,30,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6736,170,0.0,3383,24,5,4,55,7,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6737,140,0.0,7298,6,3,17,45,20,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
6738,180,0.0,4544,3,4,7,10,10,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6739,395,1.0,15147,6,3,8,55,15,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6740,900,1.0,10782,9,3,4,45,19,45,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6741,290,1.0,6027,15,5,15,10,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6742,830,2.0,10919,6,6,14,35,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6743,1565,1.0,6681,27,3,6,10,8,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6744,170,0.0,3943,24,6,23,30,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6745,885,1.0,12898,27,5,21,50,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6746,415,1.0,6628,6,6,18,35,1,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6747,1590,1.0,5022,3,4,20,30,23,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6748,1470,2.0,12698,3,6,7,10,7,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6749,625,1.0,10794,9,6,20,45,7,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6750,575,1.0,6416,9,6,11,25,21,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
